ContactId,DateOfBirth,Gender,City,State,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction,RewardPoints,CreditCard,CreatedOn_loyalty,PurchaseId,ProductId,PurchasedOn,TotalPrice,ReviewRating
CNTID_5621,2010-01-19,Female,Birmingham,Alabama,2019-01-31,medium,No,29252.56115822348,Software Engineer,low,251,No,2017-10-22,OPID_12339,ProdID_1260,2019-01-18,68,3.6666666666666665
CNTID_5623,2008-07-06,Female,Norfolk,Virginia,2019-01-31,medium,No,103406.34652803376,Software Engineer,low,37,No,2018-02-09,OPID_12340,ProdID_1277,2017-12-22,111,3.3333333333333335
CNTID_5623,2008-07-06,Female,Norfolk,Virginia,2019-01-31,medium,No,103406.34652803376,Software Engineer,low,37,No,2018-02-09,OPID_12341,ProdID_1257,2018-09-08,91,3.3333333333333335
CNTID_5624,1992-12-05,Female,Warren,Michigan,2019-01-31,medium,No,115721.7130551546,Teacher,medium,164,No,2017-06-06,OPID_12342,ProdID_1289,2018-01-24,209,3.6666666666666665
CNTID_5624,1992-12-05,Female,Warren,Michigan,2019-01-31,medium,No,115721.7130551546,Teacher,medium,164,No,2017-06-06,OPID_12343,ProdID_1288,2018-11-04,237,3.6666666666666665
CNTID_5624,1992-12-05,Female,Warren,Michigan,2019-01-31,medium,No,115721.7130551546,Teacher,medium,164,No,2017-06-06,OPID_12344,ProdID_1253,2018-12-08,188,3.6666666666666665
CNTID_5625,1981-11-09,Female,Savannah,Georgia,2019-01-31,medium,Yes,87982.87582097926,Software Engineer,medium,122,Yes,2017-09-26,OPID_12345,ProdID_1262,2017-12-16,195,3.2
CNTID_5625,1981-11-09,Female,Savannah,Georgia,2019-01-31,medium,Yes,87982.87582097926,Software Engineer,medium,122,Yes,2017-09-26,OPID_12346,ProdID_1291,2018-04-14,112,3.2
CNTID_5625,1981-11-09,Female,Savannah,Georgia,2019-01-31,medium,Yes,87982.87582097926,Software Engineer,medium,122,Yes,2017-09-26,OPID_12347,ProdID_1298,2018-11-08,85,3.2
CNTID_5625,1981-11-09,Female,Savannah,Georgia,2019-01-31,medium,Yes,87982.87582097926,Software Engineer,medium,122,Yes,2017-09-26,OPID_12348,ProdID_1292,2018-12-14,230,3.2
CNTID_5625,1981-11-09,Female,Savannah,Georgia,2019-01-31,medium,Yes,87982.87582097926,Software Engineer,medium,122,Yes,2017-09-26,OPID_12349,ProdID_1291,2019-01-16,54,3.2
CNTID_5626,1973-01-30,Female,Tyler,Texas,2019-01-31,medium,No,66626.10892842815,Software Engineer,low,21,Yes,2017-04-09,OPID_12350,ProdID_1253,2018-05-24,198,3.75
CNTID_5626,1973-01-30,Female,Tyler,Texas,2019-01-31,medium,No,66626.10892842815,Software Engineer,low,21,Yes,2017-04-09,OPID_12351,ProdID_1282,2018-06-03,142,3.75
CNTID_5627,1990-01-19,Female,Philadelphia,Pennsylvania,2019-01-31,medium,Yes,35158.791491500066,Teacher,high,234,No,2018-05-10,OPID_12352,ProdID_1252,2018-09-11,73,4.0
CNTID_5628,1974-02-28,Female,Fort Collins,Colorado,2019-01-31,medium,No,121102.32655560972,Software Engineer,medium,19,No,2017-08-02,OPID_12353,ProdID_1270,2017-03-24,175,2.6666666666666665
CNTID_5628,1974-02-28,Female,Fort Collins,Colorado,2019-01-31,medium,No,121102.32655560972,Software Engineer,medium,19,No,2017-08-02,OPID_12354,ProdID_1298,2018-03-13,235,2.6666666666666665
CNTID_5628,1974-02-28,Female,Fort Collins,Colorado,2019-01-31,medium,No,121102.32655560972,Software Engineer,medium,19,No,2017-08-02,OPID_12355,ProdID_1273,2018-10-16,156,2.6666666666666665
CNTID_5629,1981-02-02,Female,Sunnyvale,California,2019-01-31,medium,Yes,78634.73883149672,Software Engineer,low,158,No,2018-01-18,OPID_12356,ProdID_1274,2017-12-27,234,4.4
CNTID_5630,1973-05-26,Female,Newport News,Virginia,2019-01-31,medium,No,41301.8102644263,Software Engineer,medium,117,Yes,2018-05-17,OPID_12357,ProdID_1291,2017-05-30,247,4.0
CNTID_5630,1973-05-26,Female,Newport News,Virginia,2019-01-31,medium,No,41301.8102644263,Software Engineer,medium,117,Yes,2018-05-17,OPID_12358,ProdID_1265,2017-11-01,233,4.0
CNTID_5630,1973-05-26,Female,Newport News,Virginia,2019-01-31,medium,No,41301.8102644263,Software Engineer,medium,117,Yes,2018-05-17,OPID_12359,ProdID_1256,2017-11-20,164,4.0
CNTID_5630,1973-05-26,Female,Newport News,Virginia,2019-01-31,medium,No,41301.8102644263,Software Engineer,medium,117,Yes,2018-05-17,OPID_12360,ProdID_1279,2018-12-02,180,4.0
CNTID_5631,2004-04-28,Female,Detroit,Michigan,2019-01-31,high,No,20000.0,Software Engineer,medium,242,Yes,2017-06-04,OPID_12361,ProdID_1267,2018-11-02,181,3.4
CNTID_5631,2004-04-28,Female,Detroit,Michigan,2019-01-31,high,No,20000.0,Software Engineer,medium,242,Yes,2017-06-04,OPID_12362,ProdID_1277,2019-01-25,125,3.4
CNTID_5631,2004-04-28,Female,Detroit,Michigan,2019-01-31,high,No,20000.0,Software Engineer,medium,242,Yes,2017-06-04,OPID_12363,ProdID_1283,2019-02-01,202,3.4
CNTID_5631,2004-04-28,Female,Detroit,Michigan,2019-01-31,high,No,20000.0,Software Engineer,medium,242,Yes,2017-06-04,OPID_12364,ProdID_1252,2019-02-03,74,3.4
CNTID_5631,2004-04-28,Female,Detroit,Michigan,2019-01-31,high,No,20000.0,Software Engineer,medium,242,Yes,2017-06-04,OPID_12365,ProdID_1268,2019-02-04,209,3.4
CNTID_5635,2007-09-26,Female,Richardson,Texas,2019-01-31,high,No,92479.14076762758,Software Engineer,medium,157,No,2017-01-20,OPID_12366,ProdID_1279,2018-04-09,185,4.0
CNTID_5635,2007-09-26,Female,Richardson,Texas,2019-01-31,high,No,92479.14076762758,Software Engineer,medium,157,No,2017-01-20,OPID_12367,ProdID_1250,2018-10-28,238,4.0
CNTID_5635,2007-09-26,Female,Richardson,Texas,2019-01-31,high,No,92479.14076762758,Software Engineer,medium,157,No,2017-01-20,OPID_12368,ProdID_1261,2019-01-09,211,4.0
CNTID_5636,1998-12-23,Female,Salinas,California,2019-01-31,medium,Yes,29507.54130703532,Teacher,medium,105,No,2018-07-23,OPID_12369,ProdID_1255,2017-02-07,101,3.25
CNTID_5636,1998-12-23,Female,Salinas,California,2019-01-31,medium,Yes,29507.54130703532,Teacher,medium,105,No,2018-07-23,OPID_12370,ProdID_1273,2018-01-03,66,3.25
CNTID_5636,1998-12-23,Female,Salinas,California,2019-01-31,medium,Yes,29507.54130703532,Teacher,medium,105,No,2018-07-23,OPID_12371,ProdID_1290,2018-04-07,76,3.25
CNTID_5636,1998-12-23,Female,Salinas,California,2019-01-31,medium,Yes,29507.54130703532,Teacher,medium,105,No,2018-07-23,OPID_12372,ProdID_1282,2018-07-30,36,3.25
CNTID_5637,1980-12-06,Female,Pembroke Pines,Florida,2019-01-31,medium,No,107113.0295091726,Teacher,high,118,Yes,2018-08-04,OPID_12373,ProdID_1289,2017-10-06,209,3.0
CNTID_5637,1980-12-06,Female,Pembroke Pines,Florida,2019-01-31,medium,No,107113.0295091726,Teacher,high,118,Yes,2018-08-04,OPID_12374,ProdID_1297,2018-05-12,48,3.0
CNTID_5637,1980-12-06,Female,Pembroke Pines,Florida,2019-01-31,medium,No,107113.0295091726,Teacher,high,118,Yes,2018-08-04,OPID_12375,ProdID_1258,2018-09-07,59,3.0
CNTID_5637,1980-12-06,Female,Pembroke Pines,Florida,2019-01-31,medium,No,107113.0295091726,Teacher,high,118,Yes,2018-08-04,OPID_12376,ProdID_1254,2019-01-03,190,3.0
CNTID_5639,1997-11-13,Female,Las Cruces,New Mexico,2019-01-31,medium,No,20000.0,Teacher,medium,192,Yes,2017-06-06,OPID_12377,ProdID_1251,2017-04-11,39,3.5
CNTID_5639,1997-11-13,Female,Las Cruces,New Mexico,2019-01-31,medium,No,20000.0,Teacher,medium,192,Yes,2017-06-06,OPID_12378,ProdID_1264,2018-10-03,182,3.5
CNTID_5639,1997-11-13,Female,Las Cruces,New Mexico,2019-01-31,medium,No,20000.0,Teacher,medium,192,Yes,2017-06-06,OPID_12379,ProdID_1294,2018-12-16,47,3.5
CNTID_5640,2009-10-01,Female,Henderson,Nevada,2019-01-31,medium,No,69870.93684590491,Teacher,medium,214,Yes,2017-06-05,OPID_12380,ProdID_1255,2018-08-21,185,2.75
CNTID_5640,2009-10-01,Female,Henderson,Nevada,2019-01-31,medium,No,69870.93684590491,Teacher,medium,214,Yes,2017-06-05,OPID_12381,ProdID_1298,2018-12-31,157,2.75
CNTID_5640,2009-10-01,Female,Henderson,Nevada,2019-01-31,medium,No,69870.93684590491,Teacher,medium,214,Yes,2017-06-05,OPID_12382,ProdID_1252,2019-01-31,175,2.75
CNTID_5640,2009-10-01,Female,Henderson,Nevada,2019-01-31,medium,No,69870.93684590491,Teacher,medium,214,Yes,2017-06-05,OPID_12383,ProdID_1292,2019-02-03,93,2.75
CNTID_5640,2009-10-01,Female,Henderson,Nevada,2019-01-31,medium,No,69870.93684590491,Teacher,medium,214,Yes,2017-06-05,OPID_12384,ProdID_1279,2019-02-04,45,2.75
CNTID_5641,1986-08-19,Female,North Charleston,South Carolina,2019-01-31,high,Yes,22092.691097082272,Software Engineer,high,104,No,2017-03-16,OPID_12385,ProdID_1265,2018-05-18,222,3.2
CNTID_5641,1986-08-19,Female,North Charleston,South Carolina,2019-01-31,high,Yes,22092.691097082272,Software Engineer,high,104,No,2017-03-16,OPID_12386,ProdID_1251,2018-10-27,71,3.2
CNTID_5641,1986-08-19,Female,North Charleston,South Carolina,2019-01-31,high,Yes,22092.691097082272,Software Engineer,high,104,No,2017-03-16,OPID_12387,ProdID_1271,2018-12-08,102,3.2
CNTID_5641,1986-08-19,Female,North Charleston,South Carolina,2019-01-31,high,Yes,22092.691097082272,Software Engineer,high,104,No,2017-03-16,OPID_12388,ProdID_1299,2019-02-03,170,3.2
CNTID_5641,1986-08-19,Female,North Charleston,South Carolina,2019-01-31,high,Yes,22092.691097082272,Software Engineer,high,104,No,2017-03-16,OPID_12389,ProdID_1297,2019-02-06,195,3.2
CNTID_5642,2003-02-25,Female,Colorado Springs,Colorado,2019-01-31,medium,No,91462.1195984964,Teacher,high,20,Yes,2018-04-12,OPID_12390,ProdID_1258,2017-12-17,57,3.3333333333333335
CNTID_5642,2003-02-25,Female,Colorado Springs,Colorado,2019-01-31,medium,No,91462.1195984964,Teacher,high,20,Yes,2018-04-12,OPID_12391,ProdID_1292,2018-11-02,153,3.3333333333333335
CNTID_5642,2003-02-25,Female,Colorado Springs,Colorado,2019-01-31,medium,No,91462.1195984964,Teacher,high,20,Yes,2018-04-12,OPID_12392,ProdID_1259,2019-01-31,157,3.3333333333333335
CNTID_5642,2003-02-25,Female,Colorado Springs,Colorado,2019-01-31,medium,No,91462.1195984964,Teacher,high,20,Yes,2018-04-12,OPID_12393,ProdID_1257,2019-02-06,43,3.3333333333333335
CNTID_5644,2012-11-17,Female,Wichita Falls,Texas,2019-01-31,medium,No,85432.72167271734,Software Engineer,low,105,No,2018-03-06,OPID_12394,ProdID_1282,2017-05-24,197,3.3333333333333335
CNTID_5645,1988-06-18,Female,Jacksonville,Florida,2019-01-31,medium,No,61286.32694890161,Teacher,high,158,Yes,2017-01-14,OPID_12395,ProdID_1286,2017-03-10,155,4.0
CNTID_5646,1988-08-15,Female,Independence,Missouri,2019-01-31,medium,No,25244.21521906128,Teacher,medium,274,Yes,2018-06-18,OPID_12396,ProdID_1257,2017-01-19,178,3.75
CNTID_5646,1988-08-15,Female,Independence,Missouri,2019-01-31,medium,No,25244.21521906128,Teacher,medium,274,Yes,2018-06-18,OPID_12397,ProdID_1252,2018-04-11,118,3.75
CNTID_5647,2001-12-20,Female,Overland Park,Kansas,2019-01-31,high,Yes,252609.7079800779,Software Engineer,high,89,Yes,2017-08-18,OPID_12398,ProdID_1278,2018-05-10,1466,3.25
CNTID_5647,2001-12-20,Female,Overland Park,Kansas,2019-01-31,high,Yes,252609.7079800779,Software Engineer,high,89,Yes,2017-08-18,OPID_12399,ProdID_1285,2018-10-11,1485,3.25
CNTID_5647,2001-12-20,Female,Overland Park,Kansas,2019-01-31,high,Yes,252609.7079800779,Software Engineer,high,89,Yes,2017-08-18,OPID_12400,ProdID_1294,2018-10-31,1423,3.25
CNTID_5647,2001-12-20,Female,Overland Park,Kansas,2019-01-31,high,Yes,252609.7079800779,Software Engineer,high,89,Yes,2017-08-18,OPID_12401,ProdID_1252,2018-12-13,1529,3.25
CNTID_5647,2001-12-20,Female,Overland Park,Kansas,2019-01-31,high,Yes,252609.7079800779,Software Engineer,high,89,Yes,2017-08-18,OPID_12402,ProdID_1262,2019-01-08,1460,3.25
CNTID_5648,2012-05-03,Female,Denver,Colorado,2019-01-31,medium,No,20000.0,Software Engineer,low,117,Yes,2017-08-19,OPID_12403,ProdID_1274,2017-05-10,54,3.0
CNTID_5649,1996-11-28,Female,Green Bay,Wisconsin,2019-01-31,medium,Yes,77684.7962091776,Teacher,high,267,No,2018-03-12,OPID_12404,ProdID_1281,2017-05-08,247,4.25
CNTID_5649,1996-11-28,Female,Green Bay,Wisconsin,2019-01-31,medium,Yes,77684.7962091776,Teacher,high,267,No,2018-03-12,OPID_12405,ProdID_1258,2017-11-25,162,4.25
CNTID_5650,1991-05-01,Female,Milwaukee,Wisconsin,2019-01-31,medium,No,109480.55054905538,Teacher,medium,14,No,2017-07-29,OPID_12406,ProdID_1277,2017-12-07,52,4.333333333333333
CNTID_5651,1973-09-08,Female,Wichita,Kansas,2019-01-31,medium,No,59647.89148790536,Software Engineer,medium,186,Yes,2017-04-01,OPID_12407,ProdID_1257,2017-07-09,221,3.75
CNTID_5651,1973-09-08,Female,Wichita,Kansas,2019-01-31,medium,No,59647.89148790536,Software Engineer,medium,186,Yes,2017-04-01,OPID_12408,ProdID_1267,2018-12-23,240,3.75
CNTID_5653,1993-04-19,Female,Escondido,California,2019-01-31,medium,No,120974.2377633832,Teacher,low,293,No,2017-05-08,OPID_12409,ProdID_1290,2017-04-15,145,4.25
CNTID_5653,1993-04-19,Female,Escondido,California,2019-01-31,medium,No,120974.2377633832,Teacher,low,293,No,2017-05-08,OPID_12410,ProdID_1267,2018-04-19,151,4.25
CNTID_5653,1993-04-19,Female,Escondido,California,2019-01-31,medium,No,120974.2377633832,Teacher,low,293,No,2017-05-08,OPID_12411,ProdID_1281,2018-12-29,167,4.25
CNTID_5654,2008-04-01,Female,Durham,North Carolina,2019-01-31,medium,No,21237.43180894945,Teacher,medium,105,Yes,2018-02-13,OPID_12412,ProdID_1270,2018-05-27,229,2.25
CNTID_5654,2008-04-01,Female,Durham,North Carolina,2019-01-31,medium,No,21237.43180894945,Teacher,medium,105,Yes,2018-02-13,OPID_12413,ProdID_1275,2018-10-06,152,2.25
CNTID_5654,2008-04-01,Female,Durham,North Carolina,2019-01-31,medium,No,21237.43180894945,Teacher,medium,105,Yes,2018-02-13,OPID_12414,ProdID_1277,2018-11-23,212,2.25
CNTID_5654,2008-04-01,Female,Durham,North Carolina,2019-01-31,medium,No,21237.43180894945,Teacher,medium,105,Yes,2018-02-13,OPID_12415,ProdID_1259,2019-01-14,45,2.25
CNTID_5654,2008-04-01,Female,Durham,North Carolina,2019-01-31,medium,No,21237.43180894945,Teacher,medium,105,Yes,2018-02-13,OPID_12416,ProdID_1268,2019-01-29,101,2.25
CNTID_5655,2008-06-03,Female,Escondido,California,2019-01-31,low,Yes,244246.40874174464,Software Engineer,low,201,Yes,2017-02-17,OPID_12417,ProdID_1258,2018-03-04,122,3.75
CNTID_5655,2008-06-03,Female,Escondido,California,2019-01-31,low,Yes,244246.40874174464,Software Engineer,low,201,Yes,2017-02-17,OPID_12418,ProdID_1262,2018-11-12,2642,3.75
CNTID_5658,1975-02-27,Female,Louisville,Kentucky,2019-01-31,medium,Yes,20000.0,Software Engineer,medium,24,No,2018-08-29,OPID_12419,ProdID_1281,2017-04-17,167,3.4
CNTID_5658,1975-02-27,Female,Louisville,Kentucky,2019-01-31,medium,Yes,20000.0,Software Engineer,medium,24,No,2018-08-29,OPID_12420,ProdID_1280,2018-04-04,199,3.4
CNTID_5658,1975-02-27,Female,Louisville,Kentucky,2019-01-31,medium,Yes,20000.0,Software Engineer,medium,24,No,2018-08-29,OPID_12421,ProdID_1262,2018-08-13,40,3.4
CNTID_5659,2004-08-15,Female,Moreno Valley,California,2019-01-31,medium,Yes,122427.0969145268,Teacher,medium,30,Yes,2018-09-30,OPID_12422,ProdID_1275,2019-01-27,123,3.3333333333333335
CNTID_5659,2004-08-15,Female,Moreno Valley,California,2019-01-31,medium,Yes,122427.0969145268,Teacher,medium,30,Yes,2018-09-30,OPID_12423,ProdID_1250,2019-01-27,219,3.3333333333333335
CNTID_5661,1979-08-15,Female,Lowell,Massachusetts,2019-01-31,medium,No,66384.80059327236,Teacher,medium,92,No,2017-02-07,OPID_12424,ProdID_1292,2017-12-06,167,3.6
CNTID_5661,1979-08-15,Female,Lowell,Massachusetts,2019-01-31,medium,No,66384.80059327236,Teacher,medium,92,No,2017-02-07,OPID_12425,ProdID_1264,2018-08-01,180,3.6
CNTID_5662,2006-10-25,Female,Cincinnati,Ohio,2019-01-31,medium,Yes,39288.80696204439,Teacher,high,179,No,2018-05-09,OPID_12426,ProdID_1269,2018-07-18,104,3.6666666666666665
CNTID_5662,2006-10-25,Female,Cincinnati,Ohio,2019-01-31,medium,Yes,39288.80696204439,Teacher,high,179,No,2018-05-09,OPID_12427,ProdID_1275,2018-08-26,133,3.6666666666666665
CNTID_5662,2006-10-25,Female,Cincinnati,Ohio,2019-01-31,medium,Yes,39288.80696204439,Teacher,high,179,No,2018-05-09,OPID_12428,ProdID_1281,2018-10-15,198,3.6666666666666665
CNTID_5662,2006-10-25,Female,Cincinnati,Ohio,2019-01-31,medium,Yes,39288.80696204439,Teacher,high,179,No,2018-05-09,OPID_12429,ProdID_1275,2018-10-22,60,3.6666666666666665
CNTID_5662,2006-10-25,Female,Cincinnati,Ohio,2019-01-31,medium,Yes,39288.80696204439,Teacher,high,179,No,2018-05-09,OPID_12430,ProdID_1287,2018-12-30,228,3.6666666666666665
CNTID_5663,1981-08-16,Female,Moreno Valley,California,2019-01-31,medium,No,107705.36032846244,Teacher,medium,207,No,2017-05-06,OPID_12431,ProdID_1281,2018-12-25,147,4.0
CNTID_5663,1981-08-16,Female,Moreno Valley,California,2019-01-31,medium,No,107705.36032846244,Teacher,medium,207,No,2017-05-06,OPID_12432,ProdID_1268,2019-01-30,78,4.0
CNTID_5664,1995-09-03,Female,Springfield,Illinois,2019-01-31,medium,No,79840.05393593275,Software Engineer,medium,173,No,2017-09-26,OPID_12433,ProdID_1292,2018-11-24,88,2.75
CNTID_5664,1995-09-03,Female,Springfield,Illinois,2019-01-31,medium,No,79840.05393593275,Software Engineer,medium,173,No,2017-09-26,OPID_12434,ProdID_1271,2018-12-06,175,2.75
CNTID_5664,1995-09-03,Female,Springfield,Illinois,2019-01-31,medium,No,79840.05393593275,Software Engineer,medium,173,No,2017-09-26,OPID_12435,ProdID_1263,2019-02-05,186,2.75
CNTID_5665,2004-08-21,Female,Evansville,Indiana,2019-01-31,high,Yes,160309.7287377983,Software Engineer,high,89,Yes,2018-04-22,OPID_12436,ProdID_1276,2018-01-12,177,4.666666666666667
CNTID_5665,2004-08-21,Female,Evansville,Indiana,2019-01-31,high,Yes,160309.7287377983,Software Engineer,high,89,Yes,2018-04-22,OPID_12437,ProdID_1298,2018-03-01,60,4.666666666666667
CNTID_5665,2004-08-21,Female,Evansville,Indiana,2019-01-31,high,Yes,160309.7287377983,Software Engineer,high,89,Yes,2018-04-22,OPID_12438,ProdID_1296,2019-01-27,2495,4.666666666666667
CNTID_5665,2004-08-21,Female,Evansville,Indiana,2019-01-31,high,Yes,160309.7287377983,Software Engineer,high,89,Yes,2018-04-22,OPID_12439,ProdID_1266,2019-01-31,2618,4.666666666666667
CNTID_5666,1993-10-18,Female,Washington,District of Columbia,2019-01-31,medium,No,20000.0,Teacher,medium,240,No,2017-04-20,OPID_12440,ProdID_1268,2018-08-14,115,3.5
CNTID_5666,1993-10-18,Female,Washington,District of Columbia,2019-01-31,medium,No,20000.0,Teacher,medium,240,No,2017-04-20,OPID_12441,ProdID_1283,2018-12-23,40,3.5
CNTID_5666,1993-10-18,Female,Washington,District of Columbia,2019-01-31,medium,No,20000.0,Teacher,medium,240,No,2017-04-20,OPID_12442,ProdID_1252,2018-12-28,67,3.5
CNTID_5667,2013-06-13,Female,Aurora,Colorado,2019-01-31,low,No,153101.4807289444,Teacher,medium,248,No,2018-07-19,OPID_12443,ProdID_1261,2018-04-19,103,2.6666666666666665
CNTID_5667,2013-06-13,Female,Aurora,Colorado,2019-01-31,low,No,153101.4807289444,Teacher,medium,248,No,2018-07-19,OPID_12444,ProdID_1264,2018-08-04,88,2.6666666666666665
CNTID_5667,2013-06-13,Female,Aurora,Colorado,2019-01-31,low,No,153101.4807289444,Teacher,medium,248,No,2018-07-19,OPID_12445,ProdID_1295,2018-08-15,48,2.6666666666666665
CNTID_5668,2010-01-09,Female,Bellevue,Washington,2019-01-31,medium,No,73668.97666999864,Teacher,medium,148,Yes,2017-12-24,OPID_12446,ProdID_1299,2019-01-17,31,4.5
CNTID_5668,2010-01-09,Female,Bellevue,Washington,2019-01-31,medium,No,73668.97666999864,Teacher,medium,148,Yes,2017-12-24,OPID_12447,ProdID_1268,2019-01-26,72,4.5
CNTID_5669,1991-01-01,Female,McAllen,Texas,2019-01-31,medium,Yes,68374.02759114048,Teacher,medium,46,No,2018-01-14,OPID_12448,ProdID_1298,2018-11-30,114,3.2
CNTID_5669,1991-01-01,Female,McAllen,Texas,2019-01-31,medium,Yes,68374.02759114048,Teacher,medium,46,No,2018-01-14,OPID_12449,ProdID_1250,2018-12-02,77,3.2
CNTID_5669,1991-01-01,Female,McAllen,Texas,2019-01-31,medium,Yes,68374.02759114048,Teacher,medium,46,No,2018-01-14,OPID_12450,ProdID_1275,2019-02-01,142,3.2
CNTID_5669,1991-01-01,Female,McAllen,Texas,2019-01-31,medium,Yes,68374.02759114048,Teacher,medium,46,No,2018-01-14,OPID_12451,ProdID_1263,2019-02-06,133,3.2
CNTID_5669,1991-01-01,Female,McAllen,Texas,2019-01-31,medium,Yes,68374.02759114048,Teacher,medium,46,No,2018-01-14,OPID_12452,ProdID_1274,2019-02-06,248,3.2
CNTID_5671,1969-02-01,Female,Jurupa Valley,California,2019-01-31,medium,No,40220.404290847546,Software Engineer,low,126,Yes,2017-04-01,OPID_12453,ProdID_1279,2017-12-06,77,4.25
CNTID_5671,1969-02-01,Female,Jurupa Valley,California,2019-01-31,medium,No,40220.404290847546,Software Engineer,low,126,Yes,2017-04-01,OPID_12454,ProdID_1258,2018-09-18,35,4.25
CNTID_5671,1969-02-01,Female,Jurupa Valley,California,2019-01-31,medium,No,40220.404290847546,Software Engineer,low,126,Yes,2017-04-01,OPID_12455,ProdID_1263,2018-10-09,55,4.25
CNTID_5673,2003-12-03,Female,Palm Bay,Florida,2019-01-31,medium,No,20000.0,Teacher,high,105,Yes,2017-07-13,OPID_12456,ProdID_1292,2018-05-20,150,3.0
CNTID_5674,1999-03-25,Female,Brownsville,Texas,2019-01-31,medium,No,20000.0,Teacher,low,117,No,2017-05-19,OPID_12457,ProdID_1268,2018-07-30,54,2.8
CNTID_5674,1999-03-25,Female,Brownsville,Texas,2019-01-31,medium,No,20000.0,Teacher,low,117,No,2017-05-19,OPID_12458,ProdID_1266,2018-09-06,104,2.8
CNTID_5674,1999-03-25,Female,Brownsville,Texas,2019-01-31,medium,No,20000.0,Teacher,low,117,No,2017-05-19,OPID_12459,ProdID_1266,2018-12-12,89,2.8
CNTID_5675,2004-09-03,Female,Corpus Christi,Texas,2019-01-31,medium,No,32665.19611246732,Teacher,medium,32,Yes,2017-09-14,OPID_12460,ProdID_1276,2018-02-01,106,3.25
CNTID_5675,2004-09-03,Female,Corpus Christi,Texas,2019-01-31,medium,No,32665.19611246732,Teacher,medium,32,Yes,2017-09-14,OPID_12461,ProdID_1287,2018-05-22,40,3.25
CNTID_5676,2002-08-27,Female,Sacramento,California,2019-01-31,medium,No,109966.3568934272,Software Engineer,low,123,Yes,2018-05-15,OPID_12462,ProdID_1276,2018-07-10,149,3.5
CNTID_5676,2002-08-27,Female,Sacramento,California,2019-01-31,medium,No,109966.3568934272,Software Engineer,low,123,Yes,2018-05-15,OPID_12463,ProdID_1271,2018-08-31,141,3.5
CNTID_5676,2002-08-27,Female,Sacramento,California,2019-01-31,medium,No,109966.3568934272,Software Engineer,low,123,Yes,2018-05-15,OPID_12464,ProdID_1265,2019-02-05,233,3.5
CNTID_5679,2009-07-03,Female,Wichita,Kansas,2019-01-31,high,Yes,270257.4986317688,Software Engineer,high,284,Yes,2018-05-15,OPID_12465,ProdID_1257,2018-02-13,97,4.0
CNTID_5679,2009-07-03,Female,Wichita,Kansas,2019-01-31,high,Yes,270257.4986317688,Software Engineer,high,284,Yes,2018-05-15,OPID_12466,ProdID_1273,2018-10-31,2576,4.0
CNTID_5679,2009-07-03,Female,Wichita,Kansas,2019-01-31,high,Yes,270257.4986317688,Software Engineer,high,284,Yes,2018-05-15,OPID_12467,ProdID_1258,2018-11-24,2560,4.0
CNTID_5679,2009-07-03,Female,Wichita,Kansas,2019-01-31,high,Yes,270257.4986317688,Software Engineer,high,284,Yes,2018-05-15,OPID_12468,ProdID_1255,2018-11-25,2456,4.0
CNTID_5679,2009-07-03,Female,Wichita,Kansas,2019-01-31,high,Yes,270257.4986317688,Software Engineer,high,284,Yes,2018-05-15,OPID_12469,ProdID_1261,2018-12-09,2621,4.0
CNTID_5680,1971-12-08,Female,Davie,Florida,2019-01-31,medium,Yes,61164.951856380576,Software Engineer,high,186,Yes,2018-01-14,OPID_12470,ProdID_1266,2017-09-17,212,4.0
CNTID_5680,1971-12-08,Female,Davie,Florida,2019-01-31,medium,Yes,61164.951856380576,Software Engineer,high,186,Yes,2018-01-14,OPID_12471,ProdID_1262,2018-01-01,101,4.0
CNTID_5680,1971-12-08,Female,Davie,Florida,2019-01-31,medium,Yes,61164.951856380576,Software Engineer,high,186,Yes,2018-01-14,OPID_12472,ProdID_1252,2018-07-23,92,4.0
CNTID_5680,1971-12-08,Female,Davie,Florida,2019-01-31,medium,Yes,61164.951856380576,Software Engineer,high,186,Yes,2018-01-14,OPID_12473,ProdID_1272,2018-08-24,76,4.0
CNTID_5682,1997-07-02,Female,Columbia,South Carolina,2019-01-31,medium,No,74854.29243407233,Teacher,medium,165,No,2017-04-15,OPID_12474,ProdID_1287,2017-07-15,106,4.0
CNTID_5682,1997-07-02,Female,Columbia,South Carolina,2019-01-31,medium,No,74854.29243407233,Teacher,medium,165,No,2017-04-15,OPID_12475,ProdID_1260,2018-04-22,162,4.0
CNTID_5683,2013-05-06,Female,Cambridge,Massachusetts,2019-01-31,medium,No,69839.10305003758,Teacher,medium,228,No,2018-02-24,OPID_12476,ProdID_1262,2017-06-18,200,3.0
CNTID_5683,2013-05-06,Female,Cambridge,Massachusetts,2019-01-31,medium,No,69839.10305003758,Teacher,medium,228,No,2018-02-24,OPID_12477,ProdID_1283,2018-09-12,208,3.0
CNTID_5683,2013-05-06,Female,Cambridge,Massachusetts,2019-01-31,medium,No,69839.10305003758,Teacher,medium,228,No,2018-02-24,OPID_12478,ProdID_1283,2018-11-23,61,3.0
CNTID_5683,2013-05-06,Female,Cambridge,Massachusetts,2019-01-31,medium,No,69839.10305003758,Teacher,medium,228,No,2018-02-24,OPID_12479,ProdID_1263,2019-01-05,164,3.0
